Region_Name,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Month 13,Month 14,Month 15,Month 16,Month 17,Month 18,Month 19,Month 20,Month 21,Month 22,Month 23,Month 24,Month 25,Month 26,Month 27,Month 28,Month 29,Month 30,Month 31,Month 32,Month 33,Month 34,Month 35,Month 36,Month 37,Month 38,Month 39,Month 40,Month 41,Month 42,Month 43,Month 44,Month 45,Month 46,Month 47,Month 48,Month 49,Month 50,Month 51,Month 52,Month 53,Month 54,Month 55,Month 56,Month 57,Month 58,Month 59,Month 60,Month 61,Month 62,Month 63,Month 64,Month 65,Month 66,Month 67,Month 68,Month 69,Month 70,Month 71,Month 72
Region 31,0.083444927,0.074453364,0.442780016,0.472637658,0.115917333,0.172798138,0.132701697,0.132398579,0.180497387,0.159069386,-0.021668736,0.240258601,0.153175197,0.255022302,0.282728076,0.225952231,0.157466625,0.132508728,0.161450314,0.097404872,0.140004649,0.226013127,0.176828733,0.267172602,0.018535835,0.023205337,0.061786155,0.085219274,0.196756019,0.151007235,0.136263124,0.108885322,0.233947228,0.171635011,0.085342116,0.09893609,0.193183217,0.180100066,0.337745176,0.427029842,0.368239457,0.324252385,0.257752959,0.364783227,0.346158144,0.535006235,0.349445411,0.322155181,0.23823404,0.314439944,0.392511121,0.383439365,0.301437926,0.382887664,0.317965355,0.283391944,0.331368695,0.391006606,0.300565101,0.226882054,0.207810954,0.217728368,0.264824557,0.281719889,0.297693246,0.305799219,0.141866753,0.178008723,0.275340086,0.33050723,0.287142554,0.289250658
Region 32,0.012356847,0.041007011,0.076713383,0.161509553,-0.018693618,0.053211533,0.10032,0.103164899,0.152819065,0.114659356,-0.113461958,0.088370245,0.067079654,0.145324176,0.224812562,0.25828426,0.148813078,0.133333333,0.080245247,-0.023914523,0.087760064,0.153235928,0.127338572,0.143692752,-0.056243696,-0.024104889,-0.042549742,0.043939954,0.121986452,0.072766143,-0.032953793,0.037531054,0.139646358,0.128342758,-0.028251496,-0.029950643,0.098967821,0.117989447,0.225507373,0.281517543,0.332989778,0.319538827,0.181259053,0.293270092,0.323207722,0.47669202,0.313640669,0.163796011,0.145723016,0.235127897,0.33354445,0.334987737,0.264815311,0.271809766,0.304481353,0.222579131,0.251530127,0.298643956,0.230361074,0.113548123,0.108704541,0.120540018,0.194637127,0.228653441,0.241516611,0.303033708,0.1582331,0.147154243,0.249259066,0.298136806,0.228083433,0.087778899
Region 33,0.245894112,0.20120383,0.237412618,0.261674057,0.175433604,0.237869253,0.195460689,0.199788854,0.256920658,0.222159924,0.106642803,0.348207996,0.259414741,0.260427989,0.321261148,0.291637107,0.276633584,0.207710372,0.183726253,0.123085448,0.209931843,0.258457997,0.258585613,0.356087682,0.129035955,0.113188196,0.070425409,0.11742849,0.233421054,0.205564526,0.128371267,0.137898009,0.214728404,0.231649579,0.156408936,0.238444787,0.310811942,0.258297256,0.318043949,0.433514287,0.45027383,0.379122806,0.204504727,0.412371099,0.395357709,0.564792855,0.389821438,0.388136169,0.27117698,0.396399613,0.455963769,0.437596348,0.310595074,0.430623753,0.397570213,0.287573077,0.462912307,0.421113408,0.372330667,0.396461109,0.318836015,0.33141806,0.311688381,0.374340964,0.358069771,0.339949844,0.216630417,0.275494146,0.319637586,0.433288257,0.362292203,0.405921733
Region 34,0.065887463,0.089551806,0.128469048,0.254538025,0.071872002,0.086546203,0.138155667,0.127558436,0.181621484,0.155228892,-0.049249128,0.168592093,0.139725297,0.187976588,0.392356773,0.288396043,0.17758396,0.171558822,0.112698045,0.014627645,0.144984305,0.183565956,0.175115323,0.222097788,0.009305469,0.036383189,0.080337578,0.015965749,0.157837541,0.132172241,0.041106809,0.073895849,0.173701147,0.146040764,-0.008438597,0.004149908,0.144193809,0.146968131,0.195998416,0.353188861,0.360103077,0.32252489,0.174247918,0.341120039,0.339663816,0.497302334,0.338107478,0.253269575,0.213955517,0.325596119,0.374328268,0.371539154,0.308613896,0.338814245,0.329101515,0.238542646,0.305082955,0.362198507,0.293988237,0.229395514,0.212359988,0.22109702,0.279916799,0.310306873,0.311438437,0.32936971,0.147557997,0.176564802,0.289771455,0.331797709,0.30161272,0.255032447
Region 35,0.154047805,0.12833852,0.214407082,0.20091882,0.106549816,0.146602284,0.175751557,0.162982426,0.22909813,0.226660367,0.04429456,0.287906213,0.242543859,0.239415282,0.274168512,0.358872402,0.220175804,0.17701866,0.123147544,0.063000954,0.204317647,0.239694426,0.252028849,0.372799072,0.073736233,0.105285586,0.032374515,0.051885175,0.236382121,0.227783163,0.180132516,0.143338918,0.201120313,0.222441628,0.164689651,0.22929406,0.305124472,0.32780152,0.27388775,0.448003477,0.436533251,0.344777401,0.191870761,0.386496363,0.392001351,0.530835812,0.38732578,0.384431751,0.273057962,0.405848272,0.453483044,0.430387981,0.351156435,0.356133257,0.409345868,0.309664466,0.376318684,0.459605145,0.383276702,0.398605045,0.352973429,0.384510361,0.329319324,0.386064455,0.397735214,0.39235474,0.220538169,0.261814941,0.387405667,0.455433162,0.393025989,0.421727469
Region 36,0.34225771,0.267466181,0.344731821,0.3778245,0.181115521,0.251417317,0.286876884,0.285833217,0.344792067,0.375340513,0.288682993,0.701392273,0.398118227,0.391190423,0.464539223,0.47348211,0.362980293,0.357190478,0.254050237,0.12632417,0.367452339,0.418775816,0.466176183,0.72740873,0.237794442,0.276712744,0.107648107,0.09953376,0.402650953,0.36803755,0.321339628,0.278069771,0.384879737,0.334827782,0.421177416,0.608525347,0.569467701,0.535826674,0.453052359,0.616314571,0.612654357,0.483297171,0.24030401,0.530264373,0.55899985,0.735766279,0.602373028,0.819401386,0.47448672,0.650642952,0.716651335,0.607844426,0.454238799,0.496285191,0.572591475,0.497350279,0.539872898,0.630087778,0.594504445,0.755360278,0.600487372,0.679043992,0.536144173,0.583199445,0.575101807,0.536368129,0.329911856,0.428970196,0.559622979,0.680204089,0.63684107,0.893620946
Region 37,0.312587226,0.272248838,0.524357443,0.485538695,0.168385704,0.227721462,0.253365611,0.249971531,0.27630964,0.326203339,0.175180307,0.808647393,0.353997767,0.36271386,0.452921995,0.307922464,0.294574641,0.246935587,0.252818609,0.132132037,0.223799134,0.385346812,0.346304015,0.704539358,0.212813039,0.149321062,0.286663056,0.213750591,0.333279401,0.285744114,0.174005602,0.1214797,0.309223071,0.327870749,0.284415372,0.564114286,0.409504022,0.30520864,0.397591822,0.580383325,0.476003431,0.377531658,0.298676496,0.423851187,0.410637925,0.614213673,0.451179318,0.685239755,0.32745908,0.417838434,0.501306845,0.489436128,0.414553376,0.441734884,0.411711904,0.364584306,0.368256504,0.524030346,0.460733617,0.643223245,0.409607837,0.415414729,0.416313131,0.429612114,0.405399117,0.340442665,0.183821523,0.259789452,0.489380345,0.53808247,0.506150509,0.803423278
Region 38,0.105452677,0.10042849,0.322260556,0.217263273,0.094123642,0.124976756,0.137194303,0.146630542,0.208575666,0.176221236,0.008280557,0.224505441,0.156185493,0.212569438,0.246924553,0.270590409,0.189741281,0.137065586,0.099819641,0.043801645,0.167403462,0.226259774,0.211785592,0.292885816,0.009685315,0.005978399,0.017657492,0.072156701,0.21137535,0.165727587,0.09146622,0.134584513,0.19151488,0.187155518,0.09392157,0.145715932,0.247233442,0.250239042,0.245356856,0.366705551,0.379078568,0.337954547,0.209946046,0.382623464,0.379279304,0.535897731,0.378659408,0.379907172,0.247186006,0.370056327,0.413534441,0.420534409,0.321080466,0.373304026,0.389468243,0.287453081,0.347361029,0.410942304,0.339077507,0.351498968,0.277312064,0.291335218,0.285221321,0.3338992,0.344652691,0.36328545,0.189886312,0.242907835,0.344394711,0.387771074,0.329502912,0.382940387
Region 39,0.10078751,0.142517642,0.158038906,0.191939468,0.037083081,0.104648898,0.134607093,0.139979414,0.240325376,0.15806976,-0.044712218,0.168785358,0.131420131,0.212924168,0.317733251,0.26850179,0.167712925,0.164710762,0.077835316,0.017125827,0.133934267,0.183575458,0.175687711,0.228322467,0.024532125,0.032342907,0.254958205,0.057267022,0.16127811,0.125760896,0.043859793,0.08866252,0.157742372,0.173265251,0.055165348,0.071258498,0.187404017,0.206042513,0.231345148,0.404163741,0.362235578,0.345352843,0.218035969,0.362051293,0.369274739,0.508193216,0.34789983,0.254022108,0.222546321,0.315385971,0.355644284,0.386647784,0.294263902,0.33023846,0.344621981,0.229780802,0.279786963,0.347599483,0.28782269,0.188352339,0.183975892,0.199631695,0.261797443,0.276946879,0.295094971,0.329461165,0.147111576,0.192121916,0.309189617,0.311992893,0.266382608,0.229067166
Region 40,0.086042066,0.097482489,0.229756783,0.216380222,0.036338189,0.087754898,0.117739682,0.132155228,0.242629827,0.15877818,-0.056604559,0.140571373,0.11121879,0.190816286,0.949713459,0.263278095,0.163739414,0.138337057,0.074736908,0.037622852,0.115667458,0.200650084,0.172151659,0.197549508,0.009645642,0.02782856,0.105292631,0.104342381,0.165291536,0.130493455,0.011334283,0.049442012,0.156542511,0.149299217,0.046121982,0.062240225,0.186935291,0.204007268,0.228045237,0.289477508,0.380631993,0.384367987,0.200139161,0.333941603,0.376213752,0.518948174,0.362650984,0.232236861,0.206369768,0.299422592,0.405067054,0.375306119,0.291892496,0.311437386,0.333626695,0.227124785,0.274525498,0.344387781,0.281126055,0.159241678,0.164162115,0.204682249,0.240806299,0.268878945,0.292051725,0.340690666,0.099762238,0.187802003,0.294255154,0.328850499,0.272780294,0.173312395
Region 41,0.101186445,0.085452946,0.236012331,0.24957147,0.095857723,0.148809407,0.18454619,0.113636067,0.230691151,0.138284016,-0.049555015,0.215507561,0.132614703,0.218205435,0.33603708,0.149824478,0.179754544,0.123007602,0.086407145,0.0675777,0.13932664,0.22054179,0.152322632,0.279783209,0.012398201,-0.002721277,0.062355232,0.090551329,0.167827485,0.149651905,0.102577202,0.090541864,0.192111225,0.170813056,0.044185473,0.12826326,0.180052675,0.168616504,0.239155693,0.339248216,0.361811494,0.345565718,0.219763532,0.35036156,0.336744608,0.503686935,0.31191392,0.268456449,0.182081125,0.278800391,0.348522896,0.368683481,0.26862923,0.357384245,0.27921593,0.269854934,0.284417811,0.35469874,0.273980856,0.191292215,0.172342149,0.161086438,0.224065693,0.279281917,0.274376573,0.288095635,0.141793938,0.157653642,0.254916402,0.288151708,0.231909368,0.216708889
Region 42,0.116888307,0.109244459,0.495710454,0.648914167,0.070026563,0.127748366,0.215398626,0.113898968,0.216506221,0.161667002,-0.026767762,0.215187248,0.170480272,0.261884859,0.295163167,0.163443529,0.18871733,0.135870723,0.198731222,0.075254047,0.154308449,0.22681135,0.171576849,0.26110964,0.023412213,0.0149728,0.105195952,0.170133415,0.20409198,0.151666694,0.046719378,0.0941359,0.200966987,0.176754739,0.087331178,0.137577977,0.214381562,0.205112004,0.258693425,0.462639329,0.388856968,0.31428298,0.240379137,0.359482575,0.330017378,0.519560646,0.343402037,0.268958979,0.213613875,0.314491571,0.379327515,0.392648775,0.301137944,0.374612765,0.327404621,0.279649537,0.298996577,0.402222614,0.302714435,0.223823597,0.209173569,0.232942578,0.249377685,0.323830613,0.304783213,0.31331002,0.196295065,0.191548508,0.279964924,0.337774717,0.273291928,0.225093156
Region 43,0.112738604,0.102954556,0.180339488,0.21162105,0.114093589,0.116975527,0.128216891,0.146196889,0.22681574,0.150334387,-0.029293507,0.241997006,0.153907644,0.203371874,0.217901135,0.206062292,0.16217256,0.12389651,0.070765003,0.063353926,0.139727358,0.209925811,0.17793172,0.310591789,0.040661503,0.008202455,0.086014251,0.092607049,0.183928343,0.148084356,0.057349787,0.117065521,0.16598732,0.171046811,0.053489835,0.136470395,0.18900887,0.175670579,0.230738525,0.32660053,0.361126785,0.358339624,0.187497721,0.375519738,0.349765402,0.515641875,0.342392654,0.32047973,0.226100964,0.306859906,0.35501801,0.395694012,0.289376546,0.308045936,0.326833549,0.244940677,0.31032933,0.351303327,0.285742572,0.237270425,0.201910057,0.203028178,0.244282366,0.284113613,0.282813692,0.311683566,0.131866135,0.190429927,0.273295628,0.317642555,0.245754023,0.225141723
Region 44,4.977824227,3.862311617,3.969785146,3.203035436,2.655652353,1.973756858,0.377940948,2.1579232,2.397299598,3.825849839,4.191143979,8.582669576,5.543128445,4.050759228,3.903202908,2.239660523,2.545324669,2.973363763,2.226747526,2.46504486,2.558911286,3.614792611,4.648460028,7.745674043,4.757940576,3.630354073,3.879432396,3.326651997,3.787760656,3.046840393,2.93781434,2.572210915,1.868118652,3.19303019,4.909216144,7.690288766,5.914497648,4.311280398,4.594524483,3.636341779,3.233956026,2.195734123,1.679671185,2.598514338,1.007300577,2.747888113,3.489661133,6.530055752,3.67462001,3.96492999,3.584835509,3.539875293,3.149016823,2.57497543,3.139963787,2.342286669,2.853797276,3.337825604,4.116992232,7.715436977,5.320373387,4.966542812,3.983601256,3.71510189,3.328655124,3.178659083,1.524475356,2.627238075,2.764353496,3.546862673,4.516069215,7.643488976
Region 45,0.144961313,0.119686903,0.821152315,1.089243136,0.088989684,0.160858641,0.184573826,0.14115452,0.264938353,0.193225827,0.01104072,0.279802892,0.188456061,0.280139665,0.325265662,0.225651111,0.20098321,0.171822607,0.166489801,0.095554193,0.168530323,0.257211764,0.200380769,0.325690463,0.069231136,0.04548298,0.1824567,0.304655029,0.231534345,0.173625879,0.129284346,0.103665153,0.222781966,0.214982459,0.091910056,0.180989967,0.234707756,0.224247535,0.335278315,0.299689279,0.435451666,0.374594392,0.268947859,0.405703637,0.393446147,0.546618207,0.399368291,0.343338219,0.255347026,0.352100766,0.413795018,0.450921997,0.325334637,0.398019051,0.323927313,0.34836677,0.367551728,0.439365166,0.349444485,0.316589124,0.257456198,0.282668292,0.307190899,0.377213593,0.364284165,0.347152098,0.193722782,0.211002819,0.332675515,0.41636526,0.340267833,0.34385929
Region 46,5.74219859,4.044661765,4.254409075,3.503982596,2.882015153,1.969266991,1.310161206,2.654776375,2.938104685,5.002450772,4.674156527,11.11287306,5.617824349,4.113744546,4.056722007,2.180442051,3.030129131,2.929229472,2.047372707,2.243286497,2.770638919,4.168569834,5.425988358,8.71544712,5.112801062,3.70653721,4.002534743,3.315241122,3.757282507,3.13577016,1.933643148,2.62265373,2.020818344,3.432794434,5.026467795,8.60499266,6.14197328,4.070098899,4.50604302,3.104046937,3.128536089,1.882080218,1.967822535,2.533288433,1.355874869,3.1023427,2.219849061,7.36403617,3.552192325,3.943860476,3.445161149,3.728184295,3.293005737,2.26684424,2.883404894,1.920179385,3.032991554,3.296259807,4.219670237,8.890179504,5.422662212,4.88740804,3.97839548,3.796864493,3.211427314,3.285361088,0.907847709,2.535994178,2.893175118,3.992061156,4.72507761,8.365850317
Region 47,0.973138022,0.844102345,1.154769811,1.291907846,0.592353385,0.483870966,0.298433177,0.508433958,0.65111527,0.821331619,0.753523685,1.531385823,1.093131714,0.986138664,1.470541852,0.698356312,0.684643186,0.615696001,0.546496164,0.428926053,0.523821463,0.769243896,0.948643588,1.380673473,0.819286404,0.681017263,0.734551838,0.726631874,0.797456015,0.649971325,0.723723744,0.445840065,0.513283395,0.734718207,0.849438251,1.225848979,1.086151249,0.87173364,1.166282511,0.732965639,0.912989576,0.602638251,0.516224127,0.693250334,0.489838547,0.921353241,0.885580138,1.190085906,0.809809325,0.931772663,0.969808607,0.98418352,0.786786355,0.804821449,0.821855511,0.598284371,0.800579978,0.909354781,0.945441267,1.426471446,1.135395467,1.127986453,1.003258974,0.984271437,0.867108364,0.805620543,0.277238598,0.592973007,0.784880098,0.862622157,0.989496118,1.445532724
Region 48,0.691260682,0.608942843,0.774106653,0.731290587,0.418487217,0.340880622,0.294014332,0.396947088,0.499867854,0.622867518,0.525443929,1.091857019,0.785832359,0.797089452,0.940025804,0.491327906,0.585285036,0.501686554,0.360050102,0.346270358,0.430146961,0.66864631,0.723470042,1.090554086,0.617945491,0.498266934,0.589083054,0.670528171,0.649846904,0.540069282,0.43669515,0.350863233,0.451047884,0.588504796,0.520991995,0.825847201,0.871346768,0.705925187,0.828615459,0.792494478,0.797354476,0.531758172,0.443495001,0.600729546,0.384482194,0.81506107,0.594000625,0.956189329,0.632218062,0.756580807,0.821119398,0.854679142,0.673657511,0.649352889,0.689182252,0.483095734,0.65528348,0.738757333,0.785373116,1.014627799,0.80221341,0.803952787,0.77330946,0.801453649,0.67529377,0.688778201,0.219738461,0.438437676,0.555185362,0.746553524,0.744451527,1.129451218
Region 49,0.253348189,0.235083039,1.092455846,0.723530031,0.086312989,0.221781921,0.216760604,0.217678677,0.307176627,0.258400356,0.083938969,0.332653004,0.289396882,0.392506735,0.651331742,0.260938273,0.280135362,0.217558506,0.263420729,0.126131358,0.229224149,0.340255884,0.284563129,0.388867408,0.134145844,0.109049043,0.387813893,0.271970346,0.298800028,0.221190687,0.205177892,0.102608732,0.295263071,0.29915962,0.181189493,0.254307698,0.320254812,0.298052696,0.6727395,0.464029769,0.522874463,0.452086592,0.267170438,0.418805733,0.391292843,0.598078024,0.452993048,0.371672123,0.326829462,0.432344768,0.45988182,0.55134711,0.39369055,0.47938192,0.398389988,0.350879584,0.420948416,0.500602071,0.425771204,0.432747896,0.36850909,0.424172088,0.435166406,0.514501148,0.418623219,0.4234612,0.192750875,0.279154966,0.368282848,0.508383699,0.400959968,0.391643125
Region 50,0.065461404,0.115902828,0.174529892,0.391847142,0.034399137,0.07426049,0.086052658,0.12716245,0.209426748,0.133293573,-0.077881449,0.133110616,0.088946859,0.171111708,0.463053075,0.246306787,0.125450221,0.116860891,0.051790103,0.025935696,0.128237227,0.176845919,0.125496806,0.183908735,-0.016938166,-0.02136179,0.152196628,0.263220264,0.148520075,0.099115989,-0.007283921,0.039455672,0.136431214,0.148699511,0.004132471,0.049019359,0.138726226,0.154130511,0.200259061,0.372721008,0.33944334,0.329613422,0.204599736,0.322294877,0.3574472,0.480063589,0.317330094,0.20867321,0.168919368,0.304199352,0.450840655,0.371115827,0.270554654,0.285152821,0.28820893,0.19760306,0.283799851,0.322096078,0.255835494,0.13596849,0.134797599,0.155433504,0.249172033,0.252867789,0.276291867,0.318116724,0.075363267,0.179590578,0.265870031,0.311936146,0.22896533,0.13884897
Region 51,0.120169445,0.107249263,0.241778584,0.237088019,0.119593543,0.137833713,0.132746682,0.122255467,0.23482956,0.146271495,-0.01228556,0.296572929,0.158458053,0.230017511,0.33251629,0.212140699,0.195599057,0.142925707,0.108549882,0.065043089,0.116732946,0.221875131,0.176354253,0.291304853,0.095332168,0.039153871,0.105341551,0.165032582,0.201946419,0.15543219,0.085685256,0.119396133,0.19752518,0.181883862,0.059716337,0.125935361,0.200095587,0.200295808,0.265287023,0.427629469,0.398678304,0.382444478,0.253114609,0.36361798,0.37641313,0.537418332,0.342113979,0.337402532,0.227185741,0.323212029,0.492550267,0.433359838,0.269728288,0.346448318,0.320796551,0.253459145,0.329559209,0.381987729,0.29814291,0.216046796,0.219471259,0.223649136,0.274422851,0.312965193,0.290591611,0.323909419,0.18953173,0.189882775,0.302755679,0.331640694,0.267086206,0.25207358
Region 52,0.17538477,0.126192745,0.271695674,0.343154313,0.110089588,0.173288201,0.181477392,0.19163982,0.247960642,0.169962035,-0.013572278,0.208577918,0.155730226,0.298370682,0.31588819,0.266313355,0.229897023,0.193640348,0.219967271,0.097455681,0.16650046,0.262206706,0.199922601,0.274060032,0.043182752,0.185159137,0.169363977,0.278112824,0.225594992,0.168848336,0.079460435,0.087694705,0.24761861,0.207352797,0.089482838,0.114573973,0.197093764,0.198552075,0.347903751,0.281620345,0.466156125,0.405662281,0.254171499,0.385821734,0.387330375,0.538651763,0.392154025,0.297779817,0.244397578,0.354655765,0.406707412,0.471989794,0.315697753,0.452189967,0.342592684,0.297817037,0.384151428,0.410786138,0.339745842,0.311921463,0.242719738,0.266490733,0.332186258,0.364225056,0.359709458,0.369506346,0.216353461,0.178037944,0.320717684,0.414257206,0.305857244,0.267532869
